order_id,event_id,total,currency,channel,customer_reference,is_manual,is_test
6f0f84d9-0530-4009-91ac-865211cc86b1,4112,36787,GBP,Online Store,gid://shopify/Customer/2070792302,False,False
ab7c4f70-15d1-40a7-bbfb-339d55c98f68,4113,15596,GBP,Online Store,gid://shopify/Customer/3414974974,False,False
95b3ce49-39ae-4f62-998d-64ca4186b517,4114,36898,USD,Online Store,gid://shopify/Customer/2004451658,False,False
788ea6bd-fbdf-4f2b-a1dd-aa059a3e2225,4115,45084,GBP,Online Store,gid://shopify/Customer/2564729873,False,False
8da79b7a-8d50-46ff-a6f7-c9bfd03fe5c1,4116,33042,EUR,Online Store,gid://shopify/Customer/6428234330,False,False
3b74dc27-f35b-4583-89a2-5fd1c01af547,4117,29568,USD,Online Store,gid://shopify/Customer/6521507453,False,False
f287ef21-af3e-49a6-8fe1-705321cf467e,4118,3768,GBP,Online Store,gid://shopify/Customer/3430555713,False,False
cd404713-313b-41e9-aa5a-f69f3d05ef7f,4119,36669,USD,Online Store,gid://shopify/Customer/9265144395,False,False
897863b0-5c0e-4f21-a183-67460e40a142,4120,38595,EUR,Online Store,gid://shopify/Customer/3813827709,False,False
d243c6cf-fae8-4121-9f56-01e8beaad19a,4121,28692,GBP,Online Store,gid://shopify/Customer/6065837053,False,False
3246aef7-8c68-4890-9b5f-3c97f7b79b6d,4122,16795,EUR,Online Store,gid://shopify/Customer/5709951799,False,False
d041c323-b7f0-4f59-8472-4981ce9ddd6a,4123,48779,USD,Online Store,gid://shopify/Customer/1710455107,False,False
c6a644ea-ecc8-47b6-b775-12c9942dde8f,4124,36456,GBP,Online Store,gid://shopify/Customer/6223230592,False,False
ab4cf4d6-eb34-4077-84a7-b1042fe610c6,4125,32763,GBP,Online Store,gid://shopify/Customer/3706852602,False,False
50905588-312d-4c70-88bd-465fec20197b,4126,7934,SEK,Online Store,gid://shopify/Customer/8546968189,False,False
450b978e-5a31-45e1-a6bc-a5309ef8fff9,4127,36700,GBP,Online Store,gid://shopify/Customer/7170754162,False,False
f216d522-7be7-4fc1-8d6a-506d2b9f6e18,4128,11057,GBP,Online Store,gid://shopify/Customer/9298239631,False,False
476c7b02-8061-4cf9-a658-08ef5b0594f5,4129,27329,USD,Online Store,gid://shopify/Customer/9094716234,False,False
adc59993-0633-479e-a862-9c3d03a4c241,4130,30550,SEK,Online Store,gid://shopify/Customer/4888597820,False,False
5c35b417-0702-486a-b24b-a1e77513f94a,4131,4575,GBP,Online Store,gid://shopify/Customer/7629421957,False,False
7e3f062a-7e04-4c2d-ab7c-9b417860322f,4132,21957,GBP,Online Store,gid://shopify/Customer/3953939510,False,False
b81ca5ca-4b62-4a54-a0b4-d42ace516d34,4133,9251,SEK,Online Store,gid://shopify/Customer/4540539482,False,False
b79a6401-b7f3-4979-83ed-29b9838e25f5,4134,18933,SEK,Online Store,gid://shopify/Customer/7989734308,False,False
9274da53-f522-4e94-b6c9-f080f615aa9e,4135,29441,GBP,Online Store,gid://shopify/Customer/3541950051,False,False
aaacf707-7950-45cc-8c6a-0d37661c95c9,4136,27370,SEK,Online Store,gid://shopify/Customer/9615428999,False,False
aedade8e-f511-4ca9-a840-d81ca662a3f0,4137,4400,USD,Online Store,gid://shopify/Customer/5375272584,False,False
a24b37d6-2b6b-426b-ad3c-5cc883a4955e,4138,32741,SEK,Online Store,gid://shopify/Customer/9720411551,False,False
9e69b235-7043-4319-8aca-89e61b27cd02,4139,1857,SEK,Online Store,gid://shopify/Customer/1656833653,False,False
60592daf-3cbd-411f-bc66-731814bb9c20,4140,1646,USD,Online Store,gid://shopify/Customer/6619468798,False,False
beab4718-1c3b-4b70-a7a0-1e0ea553b546,4141,45310,SEK,Online Store,gid://shopify/Customer/9361822119,False,False
b3e969c7-7a46-47ec-9bc9-b5d4406679fa,4142,12977,SEK,Online Store,gid://shopify/Customer/6048112609,False,False
2f8c1b42-ec18-48fe-a584-e745fc87739e,4143,40093,EUR,Online Store,gid://shopify/Customer/3775276268,False,False
cfde7b1e-43ad-4ae7-8264-a551ae3e501d,4144,3841,EUR,Online Store,gid://shopify/Customer/4195084173,False,False
bad215a7-11bd-4ce0-9cd8-f4b6ab8e6bdd,4145,6494,GBP,Online Store,gid://shopify/Customer/9848866118,False,False
3a60c62d-084e-4ba2-ae2c-0d161b63360d,4146,30883,USD,Online Store,gid://shopify/Customer/4695544187,False,False
823641f6-2a62-4e3d-a1f6-85ee044f2b91,4147,7590,EUR,Online Store,gid://shopify/Customer/9077735777,False,False
faf5ea0e-ff64-4d23-adb9-4459de1164f5,4148,3958,SEK,Online Store,gid://shopify/Customer/2136745780,False,False
c69ed088-6eb1-4768-8660-af22f951d11c,4149,17046,SEK,Online Store,gid://shopify/Customer/8371121057,False,False
f24f8562-fa2b-418c-ba40-83d097e14a80,4150,47068,USD,Online Store,gid://shopify/Customer/5253250052,False,False
832fb0ec-9499-4e98-a0ee-af3f58f78794,4151,36938,SEK,Online Store,gid://shopify/Customer/8401611424,False,False
c2b04ec6-eea8-4364-b5bb-a3c29c39af98,4152,3936,USD,Online Store,gid://shopify/Customer/9624675484,False,False
1b0a0ef2-d7ed-48d1-83e0-cd0a97257840,4153,6867,GBP,Online Store,gid://shopify/Customer/1154179105,False,False
a20d0a14-907d-4d39-83b3-b06128ecba8d,4154,13607,EUR,Online Store,gid://shopify/Customer/8032824215,False,False
7693e798-cffa-44dd-b436-f20d4753435b,4155,54326,EUR,Online Store,gid://shopify/Customer/4865494077,False,False
65032eb1-a37e-47e5-8f81-e1cc8635de7b,4156,24899,USD,Online Store,gid://shopify/Customer/1331261209,False,False
81cd4bef-1c04-4e22-903e-fd30551c2360,4157,40334,EUR,Online Store,gid://shopify/Customer/7652194907,False,False
ab39bd4a-bc7e-4d44-a287-eee8051e14e0,4158,6630,GBP,Online Store,gid://shopify/Customer/8182713467,False,False
d80c336d-2e9f-4c35-a04d-7e04a43e3fd5,4159,14742,EUR,Online Store,gid://shopify/Customer/5063762677,False,False
fc52dfec-5030-489e-a8bc-b52b8659d28f,4160,26293,SEK,Online Store,gid://shopify/Customer/3041119340,False,False
cedd46ff-0834-4ea6-b12e-04fcb8624fc0,4161,35306,SEK,Online Store,gid://shopify/Customer/4452394043,False,False
6fbc023c-ac1d-471b-b471-a1f9e9eb0b4e,4162,25986,SEK,Online Store,gid://shopify/Customer/6393427714,False,False
4fb99c55-b055-4e32-8a51-9a0f6a690c1c,4163,32763,SEK,Online Store,gid://shopify/Customer/3971410241,False,False
f51db5a4-da23-4d04-afd5-4cf41ea6b959,4164,46061,USD,Online Store,gid://shopify/Customer/1368128364,False,False
9f3b681e-3fa4-489f-8abf-aa0be22e9a04,4165,20233,GBP,Online Store,gid://shopify/Customer/3131554499,False,False
90f1eae5-2203-4f98-bb0b-ef34e5284b1f,4166,27005,GBP,Online Store,gid://shopify/Customer/9913471690,False,False
3f0ecaa8-213d-4c6b-97ed-5593faa6df19,4167,40772,USD,Online Store,gid://shopify/Customer/9146783330,False,False
82e37f43-3012-45d7-abd5-6a8e8a51b1ea,4168,28405,GBP,Online Store,gid://shopify/Customer/5638328312,False,False
36c87f7e-a1bb-4c23-a10d-29d6d6e8f35f,4169,31660,USD,Online Store,gid://shopify/Customer/5231633973,False,False
8fad0c83-3799-4ce9-97d0-c42d65139e3d,4170,48147,USD,Online Store,gid://shopify/Customer/3430242547,False,False
7e84f7df-a923-4099-9730-be631876cf5e,4171,25832,USD,Online Store,gid://shopify/Customer/5723204774,False,False
b08154b3-e37e-4e42-a3d7-c606f85616dd,4172,38622,SEK,Online Store,gid://shopify/Customer/4443392385,False,False
0255a37c-aa3a-43e7-af17-d5676dc9cb18,4173,6432,GBP,Online Store,gid://shopify/Customer/6047200329,False,False
520b32ae-2733-425f-b8ca-cbd15b871e87,4174,20826,SEK,Online Store,gid://shopify/Customer/4121901833,False,False
64b5755c-8b37-4194-84dd-37ad559da97a,4175,30786,EUR,Online Store,gid://shopify/Customer/9818384233,False,False
8a8d8728-83b4-4beb-b392-92244160b27c,4176,17469,USD,Online Store,gid://shopify/Customer/1588016900,False,False
fc88ed2e-b347-4e19-a019-9847c5fd69f8,4177,46807,SEK,Online Store,gid://shopify/Customer/1549049492,False,False
360e2eea-26f6-4d3d-8704-f056f80c9892,4178,2149,USD,Online Store,gid://shopify/Customer/2191219519,False,False
beffbb03-cd6a-4cb4-9a19-e302b1b08b85,4179,2824,EUR,Online Store,gid://shopify/Customer/9271707299,False,False
09fbaf29-97b2-4a78-85da-07af62f449aa,4180,17443,SEK,Online Store,gid://shopify/Customer/8719913447,False,False
a4badbe2-43c4-41b4-9917-613a7f1cf9ff,4181,4920,SEK,Online Store,gid://shopify/Customer/7031347686,False,False
10360ef8-12b6-4511-a445-8f5f07eb96e7,4182,2231,EUR,Online Store,gid://shopify/Customer/1606301329,False,False
78a106b1-0bf0-4c24-b527-1f6b0c8410ca,4183,30142,GBP,Online Store,gid://shopify/Customer/4725977780,False,False
2a1f98b1-42f1-4f6f-aa20-28420a14c4b0,4184,7928,GBP,Online Store,gid://shopify/Customer/5918691909,False,False
41d4262e-a4d1-4608-81a2-bcbaa96793d2,4185,36791,SEK,Online Store,gid://shopify/Customer/6252241363,False,False
02f63566-1642-4b70-ac14-8062e4da894b,4186,26443,SEK,Online Store,gid://shopify/Customer/9163939413,False,False
992d83f3-9507-4f50-84b5-c3ae6a7fd4de,4187,3370,GBP,Online Store,gid://shopify/Customer/2349385540,False,False
6135913f-42bb-4a7a-b0be-0b828583ee0c,4188,23704,USD,Online Store,gid://shopify/Customer/5347335697,False,False
cd5165d7-29a5-463b-ad12-8027c228ecc8,4189,9822,EUR,Online Store,gid://shopify/Customer/6985564273,False,False
b440beb2-81c1-4483-bb2e-0f5d49d28895,4190,18458,EUR,Online Store,gid://shopify/Customer/3712169447,False,False
eb2329ae-3ca4-4ad2-9a77-3c792e0e5be2,4191,2629,SEK,Online Store,gid://shopify/Customer/5812944265,False,False
4c37f69b-218e-4177-b781-4c13dbfe89bc,4192,33871,USD,Online Store,gid://shopify/Customer/2918633587,False,False
b426682e-2b78-47d0-a4d0-26243fb2afee,4193,2079,USD,Online Store,gid://shopify/Customer/6805328469,False,False
b1a8dc6c-784d-43e3-b6dc-3445756dd7f9,4194,13834,SEK,Online Store,gid://shopify/Customer/3460260192,False,False
347627bc-fd50-4d52-80a2-a88f7ee48346,4195,23970,USD,Online Store,gid://shopify/Customer/8269204898,False,False
d255b358-b72c-401e-ad35-e4913b5ebb1b,4196,47838,USD,Online Store,gid://shopify/Customer/9303925194,False,False
c12d3528-12a7-45a8-9dd4-b885c8e179d7,4197,11581,SEK,Online Store,gid://shopify/Customer/8759932450,False,False
ac4c27dd-8567-436f-b982-2741f01d2ddf,4198,1233,SEK,Online Store,gid://shopify/Customer/1062224818,False,False
39d2b33d-9586-4aaa-86a8-4786e338cd5e,4199,21445,USD,Online Store,gid://shopify/Customer/7446139120,False,False
db0ae826-eb0c-4fe1-add6-545d0db9b143,4200,44972,USD,Online Store,gid://shopify/Customer/6757460898,False,False
5f47b4a5-b9ac-4346-b4f3-2b7aef832bca,4201,39442,GBP,Online Store,gid://shopify/Customer/3508853011,False,False
c22e2e32-d95d-4d0d-9160-5207b38c6781,4202,8528,EUR,Online Store,gid://shopify/Customer/3444910106,False,False
02ec0548-d7c8-47e4-bb21-293ba1764d24,4203,26169,GBP,Online Store,gid://shopify/Customer/9635297633,False,False
36a3a455-fb5d-4453-b211-8a8eb30b9396,4204,25075,GBP,Online Store,gid://shopify/Customer/5199021369,False,False
0248ac95-afd6-4b2e-8ae6-31dd5c665328,4205,17630,SEK,Online Store,gid://shopify/Customer/4951064777,False,False
d30bc772-5b4d-4841-8ea7-b7fa139884e1,4206,8144,USD,Online Store,gid://shopify/Customer/4992819584,False,False
f5805805-c775-4660-b69b-1b6b28d9dc97,4207,39264,SEK,Online Store,gid://shopify/Customer/2357882480,False,False
dc8da776-e6e6-4c08-b153-fc65d2bba2bc,4208,25202,SEK,Online Store,gid://shopify/Customer/2506259428,False,False
f81f0b1f-a711-45de-a6a8-fca66e01a2e6,4209,45270,USD,Online Store,gid://shopify/Customer/8436291239,False,False
3da45694-a415-4ec9-a2cf-e366f091fc70,4210,47839,SEK,Online Store,gid://shopify/Customer/9769467522,False,False
8360287a-989c-4b76-9eff-5e4bfc2784a6,4211,4571,EUR,Online Store,gid://shopify/Customer/4038616220,False,False
efaddb77-f3f2-45dc-b89a-9bb46a5bbbfe,4212,9693,SEK,Online Store,gid://shopify/Customer/6358215133,False,False
73d261fc-43db-463c-830f-27e31e883efb,4213,35671,GBP,Online Store,gid://shopify/Customer/2479205624,False,False
2924c0cb-99cc-4505-98c3-85579ef2adcf,4214,32561,GBP,Online Store,gid://shopify/Customer/7637863630,False,False
a9cf085e-6d26-484b-bb29-6f01466c780f,4215,36086,EUR,Online Store,gid://shopify/Customer/7347356928,False,False
05ccb59b-2a87-48cc-88ff-1ce2a9368b11,4216,39298,EUR,Online Store,gid://shopify/Customer/2296958801,False,False
40302702-8b8a-4186-ae11-f30ce35a8ac4,4217,35315,USD,Online Store,gid://shopify/Customer/3839069524,False,False
d5644d24-bc32-48b9-a7d0-166593d2723a,4218,29066,SEK,Online Store,gid://shopify/Customer/9236518865,False,False
98abf548-a096-4327-ae92-bdffcab63688,4219,25904,USD,Online Store,gid://shopify/Customer/8305212049,False,False
144b87c7-e1d0-45e0-aed4-1d4d9d61f4c0,4220,27055,EUR,Online Store,gid://shopify/Customer/7799943783,False,False
5d220e38-3d50-4de9-a94f-f12ef8e2140e,4221,32920,EUR,Online Store,gid://shopify/Customer/8329839039,False,False
e906eab6-6adf-4b85-8900-55b91b6466d1,4222,45482,SEK,Online Store,gid://shopify/Customer/8442223334,False,False
f2879475-ff7c-4ee4-beb0-e7777f045fe1,4223,11291,GBP,Online Store,gid://shopify/Customer/1865282777,False,False
1229aa61-bea5-4aef-88a1-b2e9f6868554,4224,32646,EUR,Online Store,gid://shopify/Customer/6721574249,False,False
720b66ab-8721-4259-b4c2-afe485516be6,4225,30324,USD,Online Store,gid://shopify/Customer/4365551957,False,False
cc3f1327-b519-47e5-8142-7e4611d2a3af,4226,36114,EUR,Online Store,gid://shopify/Customer/1848995047,False,False
ae680960-8886-4942-a3c6-29253d50c0e4,4227,9341,EUR,Online Store,gid://shopify/Customer/6464494383,False,False
616c3466-cadd-4da8-ad5d-da4f4eb2791f,4228,31902,USD,Online Store,gid://shopify/Customer/8649195959,False,False
61e32710-78c8-48a9-9e19-5aefa1858723,4229,26036,SEK,Online Store,gid://shopify/Customer/7681438467,False,False
d417f98b-1771-46ee-82ce-3221bc4272e1,4230,12652,EUR,Online Store,gid://shopify/Customer/7005724938,False,False
05ada4c9-3a89-44f9-b22b-fd187bba391a,4231,24361,SEK,Online Store,gid://shopify/Customer/1200523077,False,False
c99797d2-5918-4b03-aed4-53a3e707db2a,4232,33905,SEK,Online Store,gid://shopify/Customer/2627141047,False,False
0bc15057-3541-4c3b-ac3c-21ad8399140c,4233,7277,SEK,Online Store,gid://shopify/Customer/1139016373,False,False
62440ebe-9ec9-4474-aeb2-bdd7e95c76fe,4234,22686,GBP,Online Store,gid://shopify/Customer/6105806254,False,False
19abd6dd-6aa8-4777-b7ea-565463b78b42,4235,39553,GBP,Online Store,gid://shopify/Customer/2989820164,False,False
ea8d3137-1c42-4aaf-95fc-16fec742d598,4236,17429,GBP,Online Store,gid://shopify/Customer/5050223909,False,False
39662bbd-5c19-43fd-9cfe-7ec42d69cb27,4237,44793,SEK,Online Store,gid://shopify/Customer/4035482072,False,False
bf6845b1-6a66-4526-adb1-4efbfb0ccb07,4238,47192,EUR,Online Store,gid://shopify/Customer/7466043071,False,False
fac4a847-76ec-4cd5-aecf-f9e266774be1,4239,28276,EUR,Online Store,gid://shopify/Customer/4981781431,False,False
08cc3d04-1343-4f32-955c-f04998204bd3,4240,24484,GBP,Online Store,gid://shopify/Customer/5442542776,False,False
ad3bd1c8-63b2-42d2-a5fe-bc3a6bb72596,4241,50561,EUR,Online Store,gid://shopify/Customer/4515881166,False,False
17b0393c-9654-4615-9cb5-dc019eb253a0,4242,29748,SEK,Online Store,gid://shopify/Customer/2650324923,False,False
55d915d6-2076-4db2-aa3e-251c6e95888e,4243,18119,USD,Online Store,gid://shopify/Customer/4511599628,False,False
b6148528-6ee5-4feb-898e-9f1bfe488adb,4244,22213,USD,Online Store,gid://shopify/Customer/2940510952,False,False
b883c75b-85be-49f6-b610-c64b81ce4e47,4245,44370,GBP,Online Store,gid://shopify/Customer/2505075127,False,False
0550c87d-80ff-403c-8b2c-1238988b1dba,4246,20161,USD,Online Store,gid://shopify/Customer/7406206735,False,False
3de2fbab-5295-4d70-8899-0b989e47f433,4247,40120,SEK,Online Store,gid://shopify/Customer/7788736876,False,False
dc7e2f51-7a32-4480-8399-40cd215c94f7,4248,18202,USD,Online Store,gid://shopify/Customer/6031905540,False,False
3cc0b88a-05db-423b-b9d5-de77ba141473,4249,22246,EUR,Online Store,gid://shopify/Customer/8708631821,False,False
f8eb8dcc-f0fc-425d-8c88-6dedd4e59fa0,4250,34997,GBP,Online Store,gid://shopify/Customer/5439092679,False,False
e9913cbc-5147-4e90-a4c5-1878f865fcf4,4251,13659,EUR,Online Store,gid://shopify/Customer/8492200364,False,False
8c079db1-3c44-4634-aeca-03c1b85a967f,4252,17594,USD,Online Store,gid://shopify/Customer/1293776066,False,False
cbed410d-d3be-47b2-a7bc-c5ceb5314136,4253,46558,SEK,Online Store,gid://shopify/Customer/4089946322,False,False
3e9640bb-1442-4f24-8150-71bda9d5509c,4254,14129,USD,Online Store,gid://shopify/Customer/7298529466,False,False
a7e43ec2-6f13-448c-ac62-6e8300865583,4255,8991,EUR,Online Store,gid://shopify/Customer/7674887410,False,False
da4f176d-c1e5-4394-908c-1707103ca666,4256,17055,GBP,Online Store,gid://shopify/Customer/5927725575,False,False
a5c9805c-5b03-4e52-bc27-1df1628ebeb8,4257,20173,GBP,Online Store,gid://shopify/Customer/8932443014,False,False
db2161cc-3c58-4167-9183-aa6e37bfe56c,4258,12519,USD,Online Store,gid://shopify/Customer/5594632074,False,False
73d04d79-61c9-46ac-a4d6-611b2045f35e,4259,34720,SEK,Online Store,gid://shopify/Customer/7569314327,False,False
e3876f7b-79f9-4fb0-9f6f-91f9e2cbd7f1,4260,3092,EUR,Online Store,gid://shopify/Customer/9776896674,False,False
14e3ce64-f362-49ec-8fc2-aaa8a5e263e7,4261,3840,USD,Online Store,gid://shopify/Customer/7468529029,False,False
60c58aeb-6aef-441e-a6d1-2be0ad4a4553,4262,33648,SEK,Online Store,gid://shopify/Customer/1882874790,False,False
c9249344-8c60-4e48-aac0-7e6d623a2e0e,4263,1248,GBP,Online Store,gid://shopify/Customer/6301124054,False,False
6751b80d-3afc-48fb-b04e-306e5d8e5ea8,4264,44350,USD,Online Store,gid://shopify/Customer/4884681388,False,False
15553d92-8b05-45dd-ac27-e0fabc34054a,4265,54198,SEK,Online Store,gid://shopify/Customer/6578944456,False,False
9d754aab-619d-40bd-8be8-1160ee2e9b75,4266,10930,GBP,Online Store,gid://shopify/Customer/6767185748,False,False
91ddca86-0202-451a-ab4b-c2090ca468d1,4267,5481,EUR,Online Store,gid://shopify/Customer/2872822120,False,False
bc12e764-7a01-4936-8ea6-2989ebf58a82,4268,4514,USD,Online Store,gid://shopify/Customer/5731548707,False,False
3242b66d-984c-4483-aa18-b087f78dd9bf,4269,43583,GBP,Online Store,gid://shopify/Customer/2802936313,False,False
bf6fe5bc-a22c-409e-84ec-c680d5400dfc,4270,38243,USD,Online Store,gid://shopify/Customer/2511365542,False,False
b9364f63-c576-45c7-8b3e-b9674bf12bc2,4271,1709,EUR,Online Store,gid://shopify/Customer/5853033635,False,False
3d3958d7-122d-42a5-add6-92e10b40a86a,4272,19652,EUR,Online Store,gid://shopify/Customer/3625620932,False,False
7100beec-e58c-4cd9-81d1-b48222e6a167,4273,11949,EUR,Online Store,gid://shopify/Customer/4493237174,False,False
cffd7aaa-b055-47c7-a157-22b1b67dc932,4274,35786,EUR,Online Store,gid://shopify/Customer/7893703001,False,False
ea7f8592-c483-4dd4-b5d6-48f6320df465,4275,48064,SEK,Online Store,gid://shopify/Customer/4608942715,False,False
fa6cba0d-1fab-4ce1-b795-c2256702b817,4276,18960,GBP,Online Store,gid://shopify/Customer/9128201267,False,False
0ec70ff2-e25a-4124-8119-e298c89a1500,4277,4239,EUR,Online Store,gid://shopify/Customer/7937453872,False,False
1e16777e-36db-4ea0-9a9f-a4b182e82487,4278,12924,USD,Online Store,gid://shopify/Customer/3070260891,False,False
37f98d58-de58-4649-8a1d-4afca0ba850b,4279,39819,USD,Online Store,gid://shopify/Customer/1163739560,False,False
9e04cb40-baa9-463c-a649-e7a1d661a027,4280,23610,USD,Online Store,gid://shopify/Customer/5599769732,False,False
c1dbdb79-3385-40aa-8104-f1344d7e3805,4281,39674,SEK,Online Store,gid://shopify/Customer/7671207882,False,False
ad1815a9-1c75-4797-87dc-715df20626b0,4282,8524,USD,Online Store,gid://shopify/Customer/9389291438,False,False
a5c276cb-dcaa-4532-ab07-60220816ab5d,4283,24357,SEK,Online Store,gid://shopify/Customer/1307919842,False,False
8674645c-081f-44ba-945d-053d20665dd9,4284,16689,USD,Online Store,gid://shopify/Customer/9625168909,False,False
af8fb43b-4edd-46b9-8e53-d04b4ee86d41,4285,4276,USD,Online Store,gid://shopify/Customer/5926738953,False,False
5dbe2caf-cac3-420d-8cc7-34d05f3c9a9d,4286,13205,SEK,Online Store,gid://shopify/Customer/4856387737,False,False
5b6e9373-5e03-48b4-8109-ad9b199787bc,4287,37229,USD,Online Store,gid://shopify/Customer/8568177048,False,False
e9c6fe16-e8e3-4bea-93ad-6c6200b23eac,4288,26195,USD,Online Store,gid://shopify/Customer/6809262487,False,False
8a1795a9-1ce7-4d3e-880c-ccd2dcb872ef,4289,25927,SEK,Online Store,gid://shopify/Customer/6896318991,False,False
daeacd3e-966d-4c3e-842c-9056361a0cef,4290,12830,GBP,Online Store,gid://shopify/Customer/1729879273,False,False
943cc4af-033d-4fb9-a8ce-169b29d42b20,4291,48754,GBP,Online Store,gid://shopify/Customer/7265843003,False,False
555081c8-4246-40c1-ae78-fc004723b8ff,4292,21369,EUR,Online Store,gid://shopify/Customer/5654786199,False,False
